Name,Name Link,Volume,Number of media,First defined in,First defined in Link
Main sol. J1208,https://mediadive.dsmz.de/solutions/S5329?p=235,1040 ml,1,Medium J1208,https://mediadive.dsmz.de/medium/J1208
Main sol. J1209,https://mediadive.dsmz.de/solutions/S5330?p=235,1030 ml,1,Medium J1209,https://mediadive.dsmz.de/medium/J1209
Basal medium salts solution,https://mediadive.dsmz.de/solutions/S5331?p=235,1000 ml,1,Medium J1209,https://mediadive.dsmz.de/medium/J1209
Main sol. J1210,https://mediadive.dsmz.de/solutions/S5332?p=235,1034 ml,1,Medium J1210,https://mediadive.dsmz.de/medium/J1210
Main sol. J1211,https://mediadive.dsmz.de/solutions/S5333?p=235,2030 ml,1,Medium J1211,https://mediadive.dsmz.de/medium/J1211
Main sol. J1212,https://mediadive.dsmz.de/solutions/S5334?p=235,1020 ml,1,Medium J1212,https://mediadive.dsmz.de/medium/J1212
Solution I,https://mediadive.dsmz.de/solutions/S5335?p=235,1000 ml,1,Medium J1212,https://mediadive.dsmz.de/medium/J1212
Solution II,https://mediadive.dsmz.de/solutions/S5336?p=235,1000 ml,1,Medium J1212,https://mediadive.dsmz.de/medium/J1212
Main sol. J1213,https://mediadive.dsmz.de/solutions/S5337?p=235,1001 ml,1,Medium J1213,https://mediadive.dsmz.de/medium/J1213
Main sol. J1214,https://mediadive.dsmz.de/solutions/S5339?p=235,1010 ml,1,Medium J1214,https://mediadive.dsmz.de/medium/J1214
Major salts solution,https://mediadive.dsmz.de/solutions/S5340?p=235,1000 ml,1,Medium J1214,https://mediadive.dsmz.de/medium/J1214
Main sol. J1215,https://mediadive.dsmz.de/solutions/S5341?p=235,,1,Medium J1215,https://mediadive.dsmz.de/medium/J1215
Solution A,https://mediadive.dsmz.de/solutions/S5342?p=235,,1,Medium J1215,https://mediadive.dsmz.de/medium/J1215
Solution B,https://mediadive.dsmz.de/solutions/S5343?p=235,,1,Medium J1215,https://mediadive.dsmz.de/medium/J1215
Main sol. J1216,https://mediadive.dsmz.de/solutions/S5344?p=236,1000 ml,1,Medium J1216,https://mediadive.dsmz.de/medium/J1216
Main sol. J1217,https://mediadive.dsmz.de/solutions/S5345?p=236,1000 ml,1,Medium J1217,https://mediadive.dsmz.de/medium/J1217
Main sol. J1218,https://mediadive.dsmz.de/solutions/S5346?p=236,1025 ml,1,Medium J1218,https://mediadive.dsmz.de/medium/J1218
Main sol. J1219,https://mediadive.dsmz.de/solutions/S5347?p=236,1005 ml,1,Medium J1219,https://mediadive.dsmz.de/medium/J1219
Main sol. J1220,https://mediadive.dsmz.de/solutions/S5348?p=236,,1,Medium J1220,https://mediadive.dsmz.de/medium/J1220
Main sol. J1221,https://mediadive.dsmz.de/solutions/S5349?p=236,1016 ml,1,Medium J1221,https://mediadive.dsmz.de/medium/J1221
Phosphate buffer solution,https://mediadive.dsmz.de/solutions/S5350?p=236,100 ml,1,Medium J1221,https://mediadive.dsmz.de/medium/J1221
Vitamin solution,https://mediadive.dsmz.de/solutions/S5351?p=236,1000 ml,1,Medium J1221,https://mediadive.dsmz.de/medium/J1221
Main sol. J1222,https://mediadive.dsmz.de/solutions/S5352?p=236,1000 ml,1,Medium J1222,https://mediadive.dsmz.de/medium/J1222
Main sol. J1223,https://mediadive.dsmz.de/solutions/S5353?p=236,1002 ml,1,Medium J1223,https://mediadive.dsmz.de/medium/J1223
Main sol. J1224,https://mediadive.dsmz.de/solutions/S5354?p=236,,1,Medium J1224,https://mediadive.dsmz.de/medium/J1224
Main sol. J1225,https://mediadive.dsmz.de/solutions/S5355?p=236,,1,Medium J1225,https://mediadive.dsmz.de/medium/J1225
Main sol. J1226,https://mediadive.dsmz.de/solutions/S5356?p=236,1000 ml,1,Medium J1226,https://mediadive.dsmz.de/medium/J1226
Main sol. J1227,https://mediadive.dsmz.de/solutions/S5357?p=236,2010 ml,1,Medium J1227,https://mediadive.dsmz.de/medium/J1227
Main sol. J1228,https://mediadive.dsmz.de/solutions/S5358?p=236,1027 ml,1,Medium J1228,https://mediadive.dsmz.de/medium/J1228
Main sol. J1229,https://mediadive.dsmz.de/solutions/S5359?p=236,1030 ml,1,Medium J1229,https://mediadive.dsmz.de/medium/J1229
Main sol. J1230,https://mediadive.dsmz.de/solutions/S5360?p=236,1000 ml,1,Medium J1230,https://mediadive.dsmz.de/medium/J1230
Main sol. J1231,https://mediadive.dsmz.de/solutions/S5361?p=236,821 ml,1,Medium J1231,https://mediadive.dsmz.de/medium/J1231
BG-FPC,https://mediadive.dsmz.de/solutions/S5362?p=236,1100 ml,1,Medium J1231,https://mediadive.dsmz.de/medium/J1231
Trace minerals,https://mediadive.dsmz.de/solutions/S5363?p=236,1000 ml,1,Medium J1231,https://mediadive.dsmz.de/medium/J1231
Main sol. J1232,https://mediadive.dsmz.de/solutions/S5364?p=237,110 ml,1,Medium J1232,https://mediadive.dsmz.de/medium/J1232
Concentrated Vibrio suspension,https://mediadive.dsmz.de/solutions/S5365?p=237,,1,Medium J1232,https://mediadive.dsmz.de/medium/J1232
Main sol. J1233,https://mediadive.dsmz.de/solutions/S5366?p=237,,1,Medium J1233,https://mediadive.dsmz.de/medium/J1233
Main sol. J1234,https://mediadive.dsmz.de/solutions/S5367?p=237,1000 ml,1,Medium J1234,https://mediadive.dsmz.de/medium/J1234
Main sol. J1235,https://mediadive.dsmz.de/solutions/S5368?p=237,1000 ml,1,Medium J1235,https://mediadive.dsmz.de/medium/J1235
Comment,https://mediadive.dsmz.de/solutions/S5369?p=237,,1,Medium J1235,https://mediadive.dsmz.de/medium/J1235
Main sol. J1236,https://mediadive.dsmz.de/solutions/S5370?p=237,1000 ml,1,Medium J1236,https://mediadive.dsmz.de/medium/J1236
Main sol. J1237,https://mediadive.dsmz.de/solutions/S5371?p=237,1012 ml,1,Medium J1237,https://mediadive.dsmz.de/medium/J1237
Main sol. J1238,https://mediadive.dsmz.de/solutions/S5372?p=237,1042 ml,1,Medium J1238,https://mediadive.dsmz.de/medium/J1238
SL-9 mineral solution,https://mediadive.dsmz.de/solutions/S5373?p=237,1000 ml,1,Medium J1238,https://mediadive.dsmz.de/medium/J1238
Main sol. J1239,https://mediadive.dsmz.de/solutions/S5374?p=237,1000 ml,1,Medium J1239,https://mediadive.dsmz.de/medium/J1239
Main sol. J1240,https://mediadive.dsmz.de/solutions/S5375?p=237,1000 ml,1,Medium J1240,https://mediadive.dsmz.de/medium/J1240
Main sol. J1241,https://mediadive.dsmz.de/solutions/S5376?p=237,,1,Medium J1241,https://mediadive.dsmz.de/medium/J1241
Main sol. J1242,https://mediadive.dsmz.de/solutions/S5377?p=237,1026 ml,1,Medium J1242,https://mediadive.dsmz.de/medium/J1242
Main sol. J1243,https://mediadive.dsmz.de/solutions/S5378?p=237,980 ml,1,Medium J1243,https://mediadive.dsmz.de/medium/J1243
Se-Ni-W solution,https://mediadive.dsmz.de/solutions/S5379?p=237,100 ml,2,Medium J1243,https://mediadive.dsmz.de/medium/J1243
Main sol. J1244,https://mediadive.dsmz.de/solutions/S5380?p=237,1010 ml,1,Medium J1244,https://mediadive.dsmz.de/medium/J1244
Main sol. J1245,https://mediadive.dsmz.de/solutions/S5381?p=237,992 ml,1,Medium J1245,https://mediadive.dsmz.de/medium/J1245
Main sol. J1246,https://mediadive.dsmz.de/solutions/S5382?p=237,1027 ml,1,Medium J1246,https://mediadive.dsmz.de/medium/J1246
Main sol. J1247,https://mediadive.dsmz.de/solutions/S5383?p=237,1000 ml,1,Medium J1247,https://mediadive.dsmz.de/medium/J1247
Main sol. J1248,https://mediadive.dsmz.de/solutions/S5384?p=238,1059 ml,1,Medium J1248,https://mediadive.dsmz.de/medium/J1248
Main sol. J1249,https://mediadive.dsmz.de/solutions/S5385?p=238,1001 ml,1,Medium J1249,https://mediadive.dsmz.de/medium/J1249
Main sol. J1250,https://mediadive.dsmz.de/solutions/S5386?p=238,1006 ml,1,Medium J1250,https://mediadive.dsmz.de/medium/J1250
Trace mineral solution,https://mediadive.dsmz.de/solutions/S5387?p=238,1000 ml,1,Medium J1250,https://mediadive.dsmz.de/medium/J1250
Main sol. J1251,https://mediadive.dsmz.de/solutions/S5388?p=238,1000 ml,1,Medium J1251,https://mediadive.dsmz.de/medium/J1251
Main sol. J1252,https://mediadive.dsmz.de/solutions/S5389?p=238,,1,Medium J1252,https://mediadive.dsmz.de/medium/J1252
Main sol. J1253,https://mediadive.dsmz.de/solutions/S5390?p=238,6 ml,1,Medium J1253,https://mediadive.dsmz.de/medium/J1253
Main sol. J1254,https://mediadive.dsmz.de/solutions/S5391?p=238,,1,Medium J1254,https://mediadive.dsmz.de/medium/J1254
Main sol. J1255,https://mediadive.dsmz.de/solutions/S5392?p=238,1020 ml,1,Medium J1255,https://mediadive.dsmz.de/medium/J1255
Main sol. J1256,https://mediadive.dsmz.de/solutions/S5393?p=238,1051 ml,1,Medium J1256,https://mediadive.dsmz.de/medium/J1256
Substrate solution,https://mediadive.dsmz.de/solutions/S5394?p=238,10 ml,1,Medium J1256,https://mediadive.dsmz.de/medium/J1256
Main sol. J1257,https://mediadive.dsmz.de/solutions/S5395?p=238,1061 ml,1,Medium J1257,https://mediadive.dsmz.de/medium/J1257
Pyrocatechol solution,https://mediadive.dsmz.de/solutions/S5396?p=238,10 ml,1,Medium J1257,https://mediadive.dsmz.de/medium/J1257
Main sol. J1258,https://mediadive.dsmz.de/solutions/S5397?p=238,1052 ml,1,Medium J1258,https://mediadive.dsmz.de/medium/J1258
Stearic solution,https://mediadive.dsmz.de/solutions/S5398?p=238,11 ml,1,Medium J1258,https://mediadive.dsmz.de/medium/J1258
Main sol. J1259,https://mediadive.dsmz.de/solutions/S5399?p=238,1000 ml,1,Medium J1259,https://mediadive.dsmz.de/medium/J1259
Main sol. J1260,https://mediadive.dsmz.de/solutions/S5400?p=238,1025 ml,1,Medium J1260,https://mediadive.dsmz.de/medium/J1260
Main sol. J1261,https://mediadive.dsmz.de/solutions/S5401?p=238,1000 ml,1,Medium J1261,https://mediadive.dsmz.de/medium/J1261
Main sol. J1262,https://mediadive.dsmz.de/solutions/S5402?p=238,1000 ml,1,Medium J1262,https://mediadive.dsmz.de/medium/J1262
Main sol. J1263,https://mediadive.dsmz.de/solutions/S5403?p=238,1000 ml,1,Medium J1263,https://mediadive.dsmz.de/medium/J1263
Main sol. J1264,https://mediadive.dsmz.de/solutions/S5404?p=239,1000 ml,1,Medium J1264,https://mediadive.dsmz.de/medium/J1264
Main sol. J1265,https://mediadive.dsmz.de/solutions/S5405?p=239,1028 ml,1,Medium J1265,https://mediadive.dsmz.de/medium/J1265
Main sol. J1266,https://mediadive.dsmz.de/solutions/S5406?p=239,1025 ml,1,Medium J1266,https://mediadive.dsmz.de/medium/J1266
Main sol. J1267,https://mediadive.dsmz.de/solutions/S5407?p=239,1115 ml,1,Medium J1267,https://mediadive.dsmz.de/medium/J1267
Vitamin solution,https://mediadive.dsmz.de/solutions/S5408?p=239,1000 ml,1,Medium J1267,https://mediadive.dsmz.de/medium/J1267
Main sol. J1268,https://mediadive.dsmz.de/solutions/S5409?p=239,1000 ml,1,Medium J1268,https://mediadive.dsmz.de/medium/J1268
Main sol. J1269,https://mediadive.dsmz.de/solutions/S5410?p=239,1000 ml,1,Medium J1269,https://mediadive.dsmz.de/medium/J1269
Artificial seawater (4x),https://mediadive.dsmz.de/solutions/S5411?p=239,1000 ml,1,Medium J1269,https://mediadive.dsmz.de/medium/J1269
Main sol. J1270,https://mediadive.dsmz.de/solutions/S5412?p=239,1000 ml,1,Medium J1270,https://mediadive.dsmz.de/medium/J1270
Main sol. J1271,https://mediadive.dsmz.de/solutions/S5413?p=239,1000 ml,1,Medium J1271,https://mediadive.dsmz.de/medium/J1271
Main sol. J1272,https://mediadive.dsmz.de/solutions/S5414?p=239,1062 ml,1,Medium J1272,https://mediadive.dsmz.de/medium/J1272
Main sol. J1273,https://mediadive.dsmz.de/solutions/S5415?p=239,1000 ml,1,Medium J1273,https://mediadive.dsmz.de/medium/J1273
Main sol. J1274,https://mediadive.dsmz.de/solutions/S5416?p=239,1000 ml,1,Medium J1274,https://mediadive.dsmz.de/medium/J1274
Mineral solution,https://mediadive.dsmz.de/solutions/S5417?p=239,1000 ml,4,Medium J1274,https://mediadive.dsmz.de/medium/J1274
Comment,https://mediadive.dsmz.de/solutions/S5418?p=239,,1,Medium J1274,https://mediadive.dsmz.de/medium/J1274
Main sol. J1275,https://mediadive.dsmz.de/solutions/S5419?p=239,1000 ml,1,Medium J1275,https://mediadive.dsmz.de/medium/J1275
Main sol. J1276,https://mediadive.dsmz.de/solutions/S5420?p=239,,1,Medium J1276,https://mediadive.dsmz.de/medium/J1276
Main sol. J1277,https://mediadive.dsmz.de/solutions/S5421?p=239,1017 ml,1,Medium J1277,https://mediadive.dsmz.de/medium/J1277
Main sol. J1278,https://mediadive.dsmz.de/solutions/S5422?p=239,1030 ml,1,Medium J1278,https://mediadive.dsmz.de/medium/J1278
Main sol. J1279,https://mediadive.dsmz.de/solutions/S5423?p=239,1040 ml,1,Medium J1279,https://mediadive.dsmz.de/medium/J1279
Main sol. J1280,https://mediadive.dsmz.de/solutions/S5424?p=240,1000 ml,1,Medium J1280,https://mediadive.dsmz.de/medium/J1280
Main sol. J1281,https://mediadive.dsmz.de/solutions/S5425?p=240,,1,Medium J1281,https://mediadive.dsmz.de/medium/J1281
Main sol. J1282,https://mediadive.dsmz.de/solutions/S5426?p=240,1010 ml,1,Medium J1282,https://mediadive.dsmz.de/medium/J1282
Trace mineral solution,https://mediadive.dsmz.de/solutions/S5427?p=240,1000 ml,1,Medium J1282,https://mediadive.dsmz.de/medium/J1282
Main sol. J1283,https://mediadive.dsmz.de/solutions/S5428?p=240,1011 ml,1,Medium J1283,https://mediadive.dsmz.de/medium/J1283
Main sol. J1284,https://mediadive.dsmz.de/solutions/S5429?p=240,1026 ml,1,Medium J1284,https://mediadive.dsmz.de/medium/J1284
Main sol. J1285,https://mediadive.dsmz.de/solutions/S5431?p=240,1033 ml,1,Medium J1285,https://mediadive.dsmz.de/medium/J1285
Main sol. J1286,https://mediadive.dsmz.de/solutions/S5432?p=240,1072 ml,1,Medium J1286,https://mediadive.dsmz.de/medium/J1286
Main sol. J1287,https://mediadive.dsmz.de/solutions/S5434?p=240,1022 ml,1,Medium J1287,https://mediadive.dsmz.de/medium/J1287
Main sol. J1288,https://mediadive.dsmz.de/solutions/S5436?p=240,1026 ml,1,Medium J1288,https://mediadive.dsmz.de/medium/J1288
Main sol. J1289,https://mediadive.dsmz.de/solutions/S5438?p=240,24 ml,1,Medium J1289,https://mediadive.dsmz.de/medium/J1289
Main sol. J1290,https://mediadive.dsmz.de/solutions/S5439?p=240,939 ml,1,Medium J1290,https://mediadive.dsmz.de/medium/J1290
Main sol. J1291,https://mediadive.dsmz.de/solutions/S5440?p=240,1018 ml,1,Medium J1291,https://mediadive.dsmz.de/medium/J1291
GS2 salt solution,https://mediadive.dsmz.de/solutions/S5441?p=240,1000 ml,1,Medium J1291,https://mediadive.dsmz.de/medium/J1291
Main sol. J1292,https://mediadive.dsmz.de/solutions/S5442?p=240,1021 ml,1,Medium J1292,https://mediadive.dsmz.de/medium/J1292
Main sol. J1293,https://mediadive.dsmz.de/solutions/S5443?p=240,1012 ml,1,Medium J1293,https://mediadive.dsmz.de/medium/J1293
Modified MJ synthetic seawater C,https://mediadive.dsmz.de/solutions/S5444?p=240,1010 ml,2,Medium J1293,https://mediadive.dsmz.de/medium/J1293
Trace mineral solution,https://mediadive.dsmz.de/solutions/S5445?p=240,1000 ml,2,Medium J1293,https://mediadive.dsmz.de/medium/J1293
Main sol. J1294,https://mediadive.dsmz.de/solutions/S5446?p=240,1043 ml,1,Medium J1294,https://mediadive.dsmz.de/medium/J1294
Main sol. J1295,https://mediadive.dsmz.de/solutions/S5449?p=240,1000 ml,1,Medium J1295,https://mediadive.dsmz.de/medium/J1295
Main sol. J1296,https://mediadive.dsmz.de/solutions/S5450?p=241,1000 ml,1,Medium J1296,https://mediadive.dsmz.de/medium/J1296
Main sol. J1297,https://mediadive.dsmz.de/solutions/S5451?p=241,1011 ml,1,Medium J1297,https://mediadive.dsmz.de/medium/J1297
Main sol. J1298,https://mediadive.dsmz.de/solutions/S5452?p=241,1023 ml,1,Medium J1298,https://mediadive.dsmz.de/medium/J1298
Vitamin solution,https://mediadive.dsmz.de/solutions/S5453?p=241,1000 ml,1,Medium J1298,https://mediadive.dsmz.de/medium/J1298
Main sol. J1299,https://mediadive.dsmz.de/solutions/S5454?p=241,1000 ml,1,Medium J1299,https://mediadive.dsmz.de/medium/J1299
Main sol. J1300,https://mediadive.dsmz.de/solutions/S5456?p=241,1000 ml,1,Medium J1300,https://mediadive.dsmz.de/medium/J1300
Main sol. J1301,https://mediadive.dsmz.de/solutions/S5458?p=241,1036 ml,1,Medium J1301,https://mediadive.dsmz.de/medium/J1301
Main sol. J1302,https://mediadive.dsmz.de/solutions/S5459?p=241,1017 ml,1,Medium J1302,https://mediadive.dsmz.de/medium/J1302
Main sol. J1303,https://mediadive.dsmz.de/solutions/S5460?p=241,200 ml,1,Medium J1303,https://mediadive.dsmz.de/medium/J1303
Main sol. J1304,https://mediadive.dsmz.de/solutions/S5461?p=241,1008 ml,1,Medium J1304,https://mediadive.dsmz.de/medium/J1304
Modified trace element mixture,https://mediadive.dsmz.de/solutions/S5462?p=241,1000 ml,1,Medium J1304,https://mediadive.dsmz.de/medium/J1304
Main sol. J1305,https://mediadive.dsmz.de/solutions/S5463?p=241,102 ml,1,Medium J1305,https://mediadive.dsmz.de/medium/J1305
Main sol. J1307,https://mediadive.dsmz.de/solutions/S5464?p=241,1045 ml,1,Medium J1307,https://mediadive.dsmz.de/medium/J1307
Main sol. J1308,https://mediadive.dsmz.de/solutions/S5465?p=241,1005 ml,1,Medium J1308,https://mediadive.dsmz.de/medium/J1308
Main sol. J1309,https://mediadive.dsmz.de/solutions/S5466?p=241,1005 ml,1,Medium J1309,https://mediadive.dsmz.de/medium/J1309
Vitamin solution,https://mediadive.dsmz.de/solutions/S5467?p=241,1000 ml,1,Medium J1309,https://mediadive.dsmz.de/medium/J1309
Main sol. J1310,https://mediadive.dsmz.de/solutions/S5468?p=241,1004 ml,1,Medium J1310,https://mediadive.dsmz.de/medium/J1310
Trace vitamins,https://mediadive.dsmz.de/solutions/S5469?p=241,1000 ml,1,Medium J1310,https://mediadive.dsmz.de/medium/J1310
Sulfide feeding solution,https://mediadive.dsmz.de/solutions/S5470?p=241,250 ml,1,Medium J1310,https://mediadive.dsmz.de/medium/J1310
Main sol. J1311,https://mediadive.dsmz.de/solutions/S5471?p=241,,1,Medium J1311,https://mediadive.dsmz.de/medium/J1311
Main sol. J1312,https://mediadive.dsmz.de/solutions/S5472?p=242,112 ml,1,Medium J1312,https://mediadive.dsmz.de/medium/J1312
Main sol. J1313,https://mediadive.dsmz.de/solutions/S5473?p=242,1002 ml,1,Medium J1313,https://mediadive.dsmz.de/medium/J1313
Main sol. J1314,https://mediadive.dsmz.de/solutions/S5474?p=242,1000 ml,1,Medium J1314,https://mediadive.dsmz.de/medium/J1314
Main sol. J1315,https://mediadive.dsmz.de/solutions/S5475?p=242,1030 ml,1,Medium J1315,https://mediadive.dsmz.de/medium/J1315
Main sol. J1316,https://mediadive.dsmz.de/solutions/S5476?p=242,1030 ml,1,Medium J1316,https://mediadive.dsmz.de/medium/J1316
Main sol. J1317,https://mediadive.dsmz.de/solutions/S5477?p=242,1008 ml,1,Medium J1317,https://mediadive.dsmz.de/medium/J1317
Trace mineral stock solution,https://mediadive.dsmz.de/solutions/S5478?p=242,1000 ml,1,Medium J1317,https://mediadive.dsmz.de/medium/J1317
Main sol. J1318,https://mediadive.dsmz.de/solutions/S5479?p=242,,1,Medium J1318,https://mediadive.dsmz.de/medium/J1318
Main sol. J1319,https://mediadive.dsmz.de/solutions/S5480?p=242,1020 ml,1,Medium J1319,https://mediadive.dsmz.de/medium/J1319
Main sol. J1320,https://mediadive.dsmz.de/solutions/S5481?p=242,1063 ml,1,Medium J1320,https://mediadive.dsmz.de/medium/J1320
Main sol. J1321,https://mediadive.dsmz.de/solutions/S5482?p=242,1000 ml,1,Medium J1321,https://mediadive.dsmz.de/medium/J1321
Main sol. J1322,https://mediadive.dsmz.de/solutions/S5483?p=242,1000 ml,1,Medium J1322,https://mediadive.dsmz.de/medium/J1322
Main sol. J1323,https://mediadive.dsmz.de/solutions/S5484?p=242,1000 ml,1,Medium J1323,https://mediadive.dsmz.de/medium/J1323
Main sol. J1324,https://mediadive.dsmz.de/solutions/S5485?p=242,,1,Medium J1324,https://mediadive.dsmz.de/medium/J1324
Main sol. J1325,https://mediadive.dsmz.de/solutions/S5486?p=242,1000 ml,1,Medium J1325,https://mediadive.dsmz.de/medium/J1325
Main sol. J1326,https://mediadive.dsmz.de/solutions/S5487?p=242,1012 ml,1,Medium J1326,https://mediadive.dsmz.de/medium/J1326
Main sol. J1327,https://mediadive.dsmz.de/solutions/S5488?p=242,1011 ml,1,Medium J1327,https://mediadive.dsmz.de/medium/J1327
NB Mineral elixir solution,https://mediadive.dsmz.de/solutions/S5489?p=242,,1,Medium J1327,https://mediadive.dsmz.de/medium/J1327
Main sol. J1328,https://mediadive.dsmz.de/solutions/S5490?p=242,1022 ml,1,Medium J1328,https://mediadive.dsmz.de/medium/J1328
Main sol. J1329,https://mediadive.dsmz.de/solutions/S5491?p=242,1000 ml,1,Medium J1329,https://mediadive.dsmz.de/medium/J1329
M 1757,https://mediadive.dsmz.de/solutions/S5492?p=243,1000 ml,1,Medium 1757,https://mediadive.dsmz.de/medium/1757
Salt mix 10x,https://mediadive.dsmz.de/solutions/S5493?p=243,1000 ml,2,Medium 1757,https://mediadive.dsmz.de/medium/1757
CasAA mix 5x,https://mediadive.dsmz.de/solutions/S5494?p=243,1000 ml,1,Medium 1757,https://mediadive.dsmz.de/medium/1757
Trace salt mix 100x,https://mediadive.dsmz.de/solutions/S5495?p=243,1000 ml,2,Medium 1757,https://mediadive.dsmz.de/medium/1757
Iron stock solution 2.0 g/L,https://mediadive.dsmz.de/solutions/S5496?p=243,100 ml,2,Medium 1757,https://mediadive.dsmz.de/medium/1757
Vitamine mixture,https://mediadive.dsmz.de/solutions/S5497?p=243,500 ml,2,Medium 1757,https://mediadive.dsmz.de/medium/1757
