Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links
Bacterium,Escherichia coli DSM 499,https://mediadive.dsmz.de/strains/view/DSM 499,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,"['1', '381']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/381']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-499', 'https://bacdive.dsmz.de/strain/4415']"
Bacterium,Escherichia coli DSM 500,https://mediadive.dsmz.de/strains/view/DSM 500,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-500', 'https://bacdive.dsmz.de/strain/4416']"
Bacterium,Escherichia coli DSM 501,https://mediadive.dsmz.de/strains/view/DSM 501,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,"['1', '381']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/381']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-501', 'https://bacdive.dsmz.de/strain/4417']"
Bacterium,Escherichia coli DSM 502,https://mediadive.dsmz.de/strains/view/DSM 502,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-502', 'https://bacdive.dsmz.de/strain/4418']"
Bacterium,Acidithiobacillus thiooxidans DSM 504,https://mediadive.dsmz.de/strains/view/DSM 504,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidithiobacillus thiooxidans,"['35', 'J93']","['https://mediadive.dsmz.de/medium/35', 'https://mediadive.dsmz.de/medium/J93']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-504', 'https://bacdive.dsmz.de/strain/121']"
Bacterium,Thiobacillus thioparus DSM 505,https://mediadive.dsmz.de/strains/view/DSM 505,https://mediadive.dsmz.de/taxonomy?level=species&item=Thiobacillus thioparus,"['36', 'J89']","['https://mediadive.dsmz.de/medium/36', 'https://mediadive.dsmz.de/medium/J89']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-505', 'https://bacdive.dsmz.de/strain/6145']"
Bacterium,Starkeya novella DSM 506,https://mediadive.dsmz.de/strains/view/DSM 506,https://mediadive.dsmz.de/taxonomy?level=species&item=Starkeya novella,"['69', '535', 'J74']","['https://mediadive.dsmz.de/medium/69', 'https://mediadive.dsmz.de/medium/535', 'https://mediadive.dsmz.de/medium/J74']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-506', 'https://bacdive.dsmz.de/strain/17415']"
Bacterium,Aliivibrio fischeri DSM 507,https://mediadive.dsmz.de/strains/view/DSM 507,https://mediadive.dsmz.de/taxonomy?level=species&item=Aliivibrio fischeri,"['514c', 'J118']","['https://mediadive.dsmz.de/medium/514c', 'https://mediadive.dsmz.de/medium/J118']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-507', 'https://bacdive.dsmz.de/strain/17248']"
Bacterium,Bacillus cereus DSM 508,https://mediadive.dsmz.de/strains/view/DSM 508,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus cereus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-508', 'https://bacdive.dsmz.de/strain/609']"
Bacterium,Priestia megaterium DSM 509,https://mediadive.dsmz.de/strains/view/DSM 509,https://mediadive.dsmz.de/taxonomy?level=species&item=Priestia megaterium,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-509', 'https://bacdive.dsmz.de/strain/721']"
Bacterium,Priestia megaterium DSM 510,https://mediadive.dsmz.de/strains/view/DSM 510,https://mediadive.dsmz.de/taxonomy?level=species&item=Priestia megaterium,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-510', 'https://bacdive.dsmz.de/strain/722']"
Bacterium,Vitreoscilla stercoraria DSM 513,https://mediadive.dsmz.de/strains/view/DSM 513,https://mediadive.dsmz.de/taxonomy?level=species&item=Vitreoscilla stercoraria,['34*'],['https://mediadive.dsmz.de/medium/34?strain=343'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-513', 'https://bacdive.dsmz.de/strain/10506']"
Bacterium,Cupriavidus necator DSM 515,https://mediadive.dsmz.de/strains/view/DSM 515,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81', 'J27']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81', 'https://mediadive.dsmz.de/medium/J27']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-515', 'https://bacdive.dsmz.de/strain/2010']"
Bacterium,Cupriavidus necator DSM 516,https://mediadive.dsmz.de/strains/view/DSM 516,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-516', 'https://bacdive.dsmz.de/strain/2011']"
Bacterium,Cupriavidus necator DSM 517,https://mediadive.dsmz.de/strains/view/DSM 517,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-517', 'https://bacdive.dsmz.de/strain/2012']"
Bacterium,Cupriavidus necator DSM 518,https://mediadive.dsmz.de/strains/view/DSM 518,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-518', 'https://bacdive.dsmz.de/strain/2013']"
Bacterium,Acetoanaerobium sticklandii DSM 519,https://mediadive.dsmz.de/strains/view/DSM 519,https://mediadive.dsmz.de/taxonomy?level=species&item=Acetoanaerobium sticklandii,"['38', 'J1130']","['https://mediadive.dsmz.de/medium/38', 'https://mediadive.dsmz.de/medium/J1130']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-519', 'https://bacdive.dsmz.de/strain/2717']"
Bacterium,Paenibacillus xerothermodurans DSM 520,https://mediadive.dsmz.de/strains/view/DSM 520,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus xerothermodurans,['1484'],['https://mediadive.dsmz.de/medium/1484'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-520', 'https://bacdive.dsmz.de/strain/830']"
Bacterium,Moorella thermoacetica DSM 521,https://mediadive.dsmz.de/strains/view/DSM 521,https://mediadive.dsmz.de/taxonomy?level=species&item=Moorella thermoacetica,"['60', 'J221']","['https://mediadive.dsmz.de/medium/60', 'https://mediadive.dsmz.de/medium/J221']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-521', 'https://bacdive.dsmz.de/strain/16811']"
Bacterium,Clostridium sp. DSM 523,https://mediadive.dsmz.de/strains/view/DSM 523,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium sp.,['54b'],['https://mediadive.dsmz.de/medium/54b'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-523', 'https://bacdive.dsmz.de/strain/2667']"
Bacterium,Clostridium pasteurianum DSM 525,https://mediadive.dsmz.de/strains/view/DSM 525,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium pasteurianum,"['54b', 'J13', 'J14']","['https://mediadive.dsmz.de/medium/54b', 'https://mediadive.dsmz.de/medium/J13', 'https://mediadive.dsmz.de/medium/J14']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-525', 'https://bacdive.dsmz.de/strain/2626']"
Bacterium,Clostridium pasteurianum DSM 526,https://mediadive.dsmz.de/strains/view/DSM 526,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium pasteurianum,['54b'],['https://mediadive.dsmz.de/medium/54b'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-526', 'https://bacdive.dsmz.de/strain/2627']"
Bacterium,Chitinophaga filiformis DSM 527,https://mediadive.dsmz.de/strains/view/DSM 527,https://mediadive.dsmz.de/taxonomy?level=species&item=Chitinophaga filiformis,"['1550', 'J12']","['https://mediadive.dsmz.de/medium/1550', 'https://mediadive.dsmz.de/medium/J12']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-527', 'https://bacdive.dsmz.de/strain/17744']"
Bacterium,Clostridium tetanomorphum DSM 528,https://mediadive.dsmz.de/strains/view/DSM 528,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium tetanomorphum,['110'],['https://mediadive.dsmz.de/medium/110'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-528', 'https://bacdive.dsmz.de/strain/2725']"
Bacterium,Cupriavidus necator DSM 529,https://mediadive.dsmz.de/strains/view/DSM 529,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-529', 'https://bacdive.dsmz.de/strain/1998']"
Bacterium,Cupriavidus necator DSM 530,https://mediadive.dsmz.de/strains/view/DSM 530,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-530', 'https://bacdive.dsmz.de/strain/1999']"
Bacterium,Cupriavidus necator DSM 531,https://mediadive.dsmz.de/strains/view/DSM 531,https://mediadive.dsmz.de/taxonomy?level=species&item=Wautersia eutropha,"['1', '81', 'J27']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81', 'https://mediadive.dsmz.de/medium/J27']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-531', 'https://bacdive.dsmz.de/strain/2000']"
Bacterium,Pseudonocardia autotrophica DSM 535,https://mediadive.dsmz.de/strains/view/DSM 535,https://mediadive.dsmz.de/taxonomy?level=species&item=Pseudonocardia autotrophica,"['65', '535', 'J57']","['https://mediadive.dsmz.de/medium/65', 'https://mediadive.dsmz.de/medium/535', 'https://mediadive.dsmz.de/medium/J57']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-535', 'https://bacdive.dsmz.de/strain/13324']"
Bacterium,Cupriavidus necator DSM 538,https://mediadive.dsmz.de/strains/view/DSM 538,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-538', 'https://bacdive.dsmz.de/strain/2001']"
Bacterium,Cupriavidus necator DSM 539,https://mediadive.dsmz.de/strains/view/DSM 539,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-539', 'https://bacdive.dsmz.de/strain/2002']"
Bacterium,Cupriavidus necator DSM 540,https://mediadive.dsmz.de/strains/view/DSM 540,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-540', 'https://bacdive.dsmz.de/strain/2003']"
Bacterium,Cupriavidus necator DSM 541,https://mediadive.dsmz.de/strains/view/DSM 541,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-541', 'https://bacdive.dsmz.de/strain/2004']"
Bacterium,Cupriavidus necator DSM 542,https://mediadive.dsmz.de/strains/view/DSM 542,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-542', 'https://bacdive.dsmz.de/strain/2014']"
Bacterium,Cupriavidus necator DSM 543,https://mediadive.dsmz.de/strains/view/DSM 543,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-543', 'https://bacdive.dsmz.de/strain/2015']"
Bacterium,Cupriavidus necator DSM 544,https://mediadive.dsmz.de/strains/view/DSM 544,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-544', 'https://bacdive.dsmz.de/strain/2016']"
Bacterium,Cupriavidus necator DSM 545,https://mediadive.dsmz.de/strains/view/DSM 545,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-545', 'https://bacdive.dsmz.de/strain/2017']"
Bacterium,Cupriavidus necator DSM 546,https://mediadive.dsmz.de/strains/view/DSM 546,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-546', 'https://bacdive.dsmz.de/strain/2018']"
Bacterium,Cupriavidus necator DSM 547,https://mediadive.dsmz.de/strains/view/DSM 547,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-547', 'https://bacdive.dsmz.de/strain/2019']"
Bacterium,Acidovorax facilis DSM 550,https://mediadive.dsmz.de/strains/view/DSM 550,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidovorax facilis,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-550', 'https://bacdive.dsmz.de/strain/2886']"
Bacterium,Cupriavidus necator DSM 551,https://mediadive.dsmz.de/strains/view/DSM 551,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-551', 'https://bacdive.dsmz.de/strain/2020']"
Bacterium,Clostridium beijerinckii DSM 552,https://mediadive.dsmz.de/strains/view/DSM 552,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium butyricum,"['48', '110']","['https://mediadive.dsmz.de/medium/48', 'https://mediadive.dsmz.de/medium/110']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-552', 'https://bacdive.dsmz.de/strain/2547']"
Bacterium,Salmonella enterica subsp. enterica DSM 554,https://mediadive.dsmz.de/strains/view/DSM 554,https://mediadive.dsmz.de/taxonomy?level=species&item=Salmonella enterica subsp. enterica,['1*'],['https://mediadive.dsmz.de/medium/1?strain=373'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-554', 'https://bacdive.dsmz.de/strain/5103']"
Bacterium,Clostridium kluyveri DSM 555,https://mediadive.dsmz.de/strains/view/DSM 555,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-555', 'https://bacdive.dsmz.de/strain/2606']"
Bacterium,Clostridium kluyveri DSM 556,https://mediadive.dsmz.de/strains/view/DSM 556,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-556', 'https://bacdive.dsmz.de/strain/2607']"
Bacterium,Clostridium kluyveri DSM 557,https://mediadive.dsmz.de/strains/view/DSM 557,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-557', 'https://bacdive.dsmz.de/strain/2608']"
Bacterium,Clostridium kluyveri DSM 562,https://mediadive.dsmz.de/strains/view/DSM 562,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-562', 'https://bacdive.dsmz.de/strain/2609']"
Bacterium,Clostridium kluyveri DSM 563,https://mediadive.dsmz.de/strains/view/DSM 563,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-563', 'https://bacdive.dsmz.de/strain/2610']"
Bacterium,Clostridium kluyveri DSM 564,https://mediadive.dsmz.de/strains/view/DSM 564,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-564', 'https://bacdive.dsmz.de/strain/2611']"
Bacterium,Sphaerotilus montanus DSM 565,https://mediadive.dsmz.de/strains/view/DSM 565,https://mediadive.dsmz.de/taxonomy?level=species&item=Sphaerotilus montanus,['51'],['https://mediadive.dsmz.de/medium/51'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-565', 'https://bacdive.dsmz.de/strain/17939']"
Bacterium,Sphaerotilus hippei DSM 566,https://mediadive.dsmz.de/strains/view/DSM 566,https://mediadive.dsmz.de/taxonomy?level=species&item=Sphaerotilus hippei,['51'],['https://mediadive.dsmz.de/medium/51'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-566', 'https://bacdive.dsmz.de/strain/17941']"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 567,https://mediadive.dsmz.de/strains/view/DSM 567,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-567', 'https://bacdive.dsmz.de/strain/16824']"
Bacterium,Thermoanaerobacter sp. DSM 568,https://mediadive.dsmz.de/strains/view/DSM 568,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-568', 'https://bacdive.dsmz.de/strain/16825']"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 569,https://mediadive.dsmz.de/strains/view/DSM 569,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-569', 'https://bacdive.dsmz.de/strain/16826']"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 570,https://mediadive.dsmz.de/strains/view/DSM 570,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-570', 'https://bacdive.dsmz.de/strain/16827']"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 571,https://mediadive.dsmz.de/strains/view/DSM 571,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-571', 'https://bacdive.dsmz.de/strain/18044']"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 572,https://mediadive.dsmz.de/strains/view/DSM 572,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-572', 'https://bacdive.dsmz.de/strain/18045']"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 573,https://mediadive.dsmz.de/strains/view/DSM 573,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-573', 'https://bacdive.dsmz.de/strain/18046']"
Bacterium,Desulfotomaculum nigrificans DSM 574,https://mediadive.dsmz.de/strains/view/DSM 574,https://mediadive.dsmz.de/taxonomy?level=species&item=Desulfotomaculum nigrificans,['63'],['https://mediadive.dsmz.de/medium/63'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-574', 'https://bacdive.dsmz.de/strain/11792']"
Bacterium,Desulfotomaculum nigrificans DSM 575,https://mediadive.dsmz.de/strains/view/DSM 575,https://mediadive.dsmz.de/taxonomy?level=species&item=Desulfotomaculum nigrificans,['63'],['https://mediadive.dsmz.de/medium/63'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-575', 'https://bacdive.dsmz.de/strain/11793']"
Bacterium,Azotobacter vinelandii DSM 576,https://mediadive.dsmz.de/strains/view/DSM 576,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter vinelandii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-576', 'https://bacdive.dsmz.de/strain/12747']"
Bacterium,Bacillus sp. DSM 578,https://mediadive.dsmz.de/strains/view/DSM 578,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus sp.,['73'],['https://mediadive.dsmz.de/medium/73'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-578', 'https://bacdive.dsmz.de/strain/833']"
Bacterium,Thermus thermophilus DSM 579,https://mediadive.dsmz.de/strains/view/DSM 579,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermus thermophilus,"['74', '878', 'J273']","['https://mediadive.dsmz.de/medium/74', 'https://mediadive.dsmz.de/medium/878', 'https://mediadive.dsmz.de/medium/J273']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-579', 'https://bacdive.dsmz.de/strain/16717']"
Bacterium,Halothiobacillus neapolitanus DSM 581,https://mediadive.dsmz.de/strains/view/DSM 581,https://mediadive.dsmz.de/taxonomy?level=species&item=Halothiobacillus neapolitanus,['68'],['https://mediadive.dsmz.de/medium/68'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-581', 'https://bacdive.dsmz.de/strain/6088']"
Bacterium,Paracoccus versutus DSM 582,https://mediadive.dsmz.de/strains/view/DSM 582,https://mediadive.dsmz.de/taxonomy?level=species&item=Paracoccus versutus,"['69', 'J26', '220']","['https://mediadive.dsmz.de/medium/69', 'https://mediadive.dsmz.de/medium/J26', 'https://mediadive.dsmz.de/medium/220']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-582', 'https://bacdive.dsmz.de/strain/13705']"
Bacterium,Acidithiobacillus ferrooxidans DSM 583,https://mediadive.dsmz.de/strains/view/DSM 583,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidithiobacillus ferrooxidans,"['70', '882*']","['https://mediadive.dsmz.de/medium/70', 'https://mediadive.dsmz.de/medium/882?strain=396']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-583', 'https://bacdive.dsmz.de/strain/111']"
Bacterium,Acidithiobacillus ferrooxidans DSM 584,https://mediadive.dsmz.de/strains/view/DSM 584,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidithiobacillus ferrooxidans,['71'],['https://mediadive.dsmz.de/medium/71'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-584', 'https://bacdive.dsmz.de/strain/112']"
Bacterium,Acidithiobacillus ferrooxidans DSM 585,https://mediadive.dsmz.de/strains/view/DSM 585,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidithiobacillus ferrooxidans,['71*'],['https://mediadive.dsmz.de/medium/71?strain=398'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-585', 'https://bacdive.dsmz.de/strain/113']"
Bacterium,Acinetobacter sp. DSM 586,https://mediadive.dsmz.de/strains/view/DSM 586,https://mediadive.dsmz.de/taxonomy?level=species&item=Acinetobacter sp.,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-586', 'https://bacdive.dsmz.de/strain/8067']"
Bacterium,Acinetobacter sp. DSM 587,https://mediadive.dsmz.de/strains/view/DSM 587,https://mediadive.dsmz.de/taxonomy?level=species&item=Acinetobacter sp.,['75'],['https://mediadive.dsmz.de/medium/75'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-587', 'https://bacdive.dsmz.de/strain/8068']"
Bacterium,Acinetobacter sp. DSM 588,https://mediadive.dsmz.de/strains/view/DSM 588,https://mediadive.dsmz.de/taxonomy?level=species&item=Acinetobacter sp.,"['75', '220']","['https://mediadive.dsmz.de/medium/75', 'https://mediadive.dsmz.de/medium/220']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-588', 'https://bacdive.dsmz.de/strain/8069']"
Bacterium,Herpetosiphon giganteus DSM 589,https://mediadive.dsmz.de/strains/view/DSM 589,https://mediadive.dsmz.de/taxonomy?level=species&item=Herpetosiphon giganteus,['67'],['https://mediadive.dsmz.de/medium/67'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-589', 'https://bacdive.dsmz.de/strain/6128']"
